car_year,car_brand,car_model,mileage,has_original_invoice,state_of_origin,simulated_loan_amount
2017,,Serie 4,,Si,CDMX,249200.0
2016,,Versa,,Si,CDMX,88200.0
2021,,Mobi,,Si,EDOMEX,110460.0
2017,,Spark,,Si,,97720.0
2014,,Q7,,Si,,205100.0
2017,,Vento,,Si,EDOMEX,105700.0
2013,,Tiida,,Si,CDMX,55020.0
2016,,Tiida,,Si,CDMX,67200.0
2017,,Sentra,,No,EDOMEX,122500.0
2017,,Mobi,,Si,CDMX,70490.0
2020,,GRAND I10,,Si,CDMX,115500.0
2017,,Regal,,Si,EDOMEX,173600.0
2014,,Clase A,,Si,EDOMEX,128100.0
2017,,Versa,,No,CDMX,98000.0
2020,,Versa,,Si,CDMX,136500.0
2015,,Civic,,Si,EDOMEX,117600.0
2023,,RIO,,Si,CDMX,153300.0
2019,,Acadia,,Si,CDMX,322700.0
2019,,Spark,,Si,CDMX,117530.0
2014,,370Z,,Si,,182000.0
2022,,Aveo,,No,CDMX,130900.0
2019,,RIO,,No,CDMX,119000.0
2014,,Ibiza,,No,CDMX,91000.0
2018,,Mazda 3,,Si,EDOMEX,137900.0
2014,,Versa,,Si,CDMX,77700.0
2018,,Mobi,,No,,82460.0
2014,,Altea,,Si,CDMX,89600.0
2012,,CX9,,Si,CDMX,100800.0
2018,,Aveo,,Si,EDOMEX,103040.0
2018,,Duster,,Si,CDMX,118300.0
2012,,Versa,,Si,CDMX,61880.0
2013,,Mazda 3,,Si,CDMX,84000.0
2014,,Town,,Si,EDOMEX,113400.0
2012,,207,,Si,,52710.0
2016,,Fiesta,,Si,,86800.0
2013,,Gol,,Si,,55300.0
2018,,March,,No,CDMX,104300.0
2021,,Teramont,,Si,CDMX,350000.0
2012,,Journey,,Si,EDOMEX,89600.0
2020,,Corolla,,Si,EDOMEX,172900.0
2019,,Stepway,,No,CDMX,111860.0
2012,,Jetta Nuevo,,Si,EDOMEX,86800.0
2013,,Fiesta,,Si,CDMX,64400.0
2012,,Spark,,Si,CDMX,43400.0
2021,,Versa,,Si,CDMX,133000.0
2021,,Grand Cherokee,,Si,CDMX,350000.0
2018,,Versa,,Si,,100800.0
2013,,Aveo,,Si,,50680.0
2016,,Aveo,,Si,Querétaro,77000.0
2016,,Sentra,,Si,,102200.0
2020,,Pick Up,,No,Hidalgo,179900.0
2015,,Mazda 3,,Si,CDMX,117600.0
2019,,GRAND I10,,Si,Hidalgo,94220.0
2019,,Aveo,,Si,CDMX,108500.0
2021,,Captur,,No,EDOMEX,202860.0
2013,,Pilot,,Si,CDMX,144200.0
Antes del 2010,,CR-V,,Si,,121800.0
2017,,Sonic,,Si,EDOMEX,108500.0
2015,,Fiesta,,Si,,74200.0
2019,,Vento,,No,EDOMEX,105700.0
2013,,March,,Si,,59430.0
2017,,Vento,,Si,,89600.0
2016,,Fiesta,,Si,EDOMEX,86800.0
2015,,Mazda 3,,Si,CDMX,107800.0
2012,,Fiesta,,Si,Hidalgo,56560.0
2014,,Journey,,Si,CDMX,101500.0
2019,,Vento,,Si,Querétaro,105700.0
2015,,March,,No,Puebla,63210.0
2012,,Focus,,Si,,66500.0
2016,,Versa,,Si,EDOMEX,88200.0
2016,,Sentra,,Si,CDMX,93800.0
2016,,FIT,,Si,CDMX,119700.0
2020,,FORTE,,Si,,168000.0
2019,,Civic,,Si,CDMX,186900.0
2016,,Golf Sport Wagen,,Si,CDMX,113400.0
2015,,Sentra,,Si,EDOMEX,88200.0
2013,,Aveo,,Si,,52010.0
2018,,Jetta Nuevo,,Si,CDMX,123200.0
2023,,HR-V,,No,CDMX,298200.0
2012,,Chrysler 300,,Si,CDMX,117600.0
2018,,SPORTAGE,,Si,,190400.0
2017,,March,,Si,,88060.0
2017,,Attitude,,Si,CDMX,75600.0
2016,,Serie 5,,Si,CDMX,193900.0
2017,,CR-V,,Si,EDOMEX,230300.0
2017,,CRETA,,Si,CDMX,136500.0
2017,,Aveo,,Si,CDMX,70700.0
2016,,Aveo,,Si,CDMX,67900.0
2013,,GIULIETTA,,Si,EDOMEX,93800.0
2012,,Ibiza,,Si,,73500.0
2015,,Versa,,Si,,82600.0
2017,,FORTE,,Si,CDMX,142100.0
2023,,SELTOS,,Si,EDOMEX,236600.0
2019,,Versa,,Si,CDMX,128100.0
2017,,Sonic,,Si,CDMX,97300.0
2017,,Colorado,,Si,,266700.0
2018,,Beat,,Si,CDMX,95200.0
2015,,Spark,,Si,CDMX,46200.0
2016,,Tiida,,Si,EDOMEX,68600.0
2016,,Yaris,,Si,EDOMEX,111300.0
2014,,Serie 3,,Si,,130900.0
2016,,CX3,,Si,,147000.0
2013,,Clase C,,Si,CDMX,116900.0
2020,,Aveo,,Si,EDOMEX,119070.0
2017,,Sonic,,Si,EDOMEX,97300.0
2018,,Avanza,,No,CDMX,123900.0
2018,,Versa,,No,CDMX,114800.0
2019,,Hilux,,Si,,174300.0
2018,,Aveo,,Si,CDMX,89180.0
2018,,Cruze,,Si,CDMX,128800.0
2017,,Aveo,,Si,EDOMEX,67200.0
2018,,Vento,,No,CDMX,100100.0
2015,,Tiida,,Si,CDMX,64190.0
2018,,Beat,,Si,CDMX,79100.0
2015,,Tiguan,,Si,,125300.0
2016,,X Trail,,Si,CDMX,158900.0
2013,,Sonic,,Si,CDMX,62860.0
2021,,Onix,,Si,CDMX,135800.0
2013,,Gol,,Si,EDOMEX,53900.0
2013,,Versa,,Si,EDOMEX,68110.0
2015,,301,,Si,CDMX,74200.0
2020,,Ertiga,,No,CDMX,147700.0
2019,,Pick Up,,Si,,170800.0
2018,,Gol,,Si,CDMX,87500.0
2013,,Tiida,,No,,54180.0
2015,,Versa,,Si,CDMX,81200.0
2013,,Versa,,Si,,65660.0
2021,,ACCENT,,Si,,133560.0
2021,,Beat,,Si,CDMX,119000.0
2018,,Aveo,,No,CDMX,89180.0
2013,,Maxima,,Si,CDMX,96600.0
2015,,Journey,,Si,EDOMEX,117600.0
2017,,Attitude,,Si,,75600.0
2013,,Transporter,,No,CDMX,107800.0
2020,,Clase A,,Si,CDMX,333900.0
2017,,Versa,,Si,CDMX,90300.0
2017,,Civic,,No,,146300.0
2017,,X25,,Si,,83300.0
2016,,Gol,,Si,,72800.0
2014,,Versa,,Si,,78400.0
2012,,Clase E,,Si,EDOMEX,153300.0
2019,,Figo,,Si,EDOMEX,91770.0
2012,,Ibiza,,Si,EDOMEX,72800.0
2019,,Kwid,,Si,,94500.0
2019,,CX5,,Si,EDOMEX,239400.0
2017,,Jetta Nuevo,,No,EDOMEX,136500.0
2019,,Trax,,No,CDMX,178500.0
2015,,Tiida,,Si,CDMX,64190.0
2016,,Corolla,,Si,CDMX,126000.0
2019,,RIO,,Si,,139300.0
2020,,SEI3,,Si,EDOMEX,141400.0
2018,,Montero,,Si,CDMX,263200.0
2014,,500,,Si,,86800.0
2015,,Duster,,Si,EDOMEX,94500.0
2015,,Fiesta,,Si,,98700.0
2015,,Aveo,,Si,EDOMEX,61390.0
2017,,Aveo,,Si,CDMX,70700.0
2019,,X35,,Si,,114100.0
2016,,SPORTAGE,,Si,CDMX,171500.0
2020,,Versa,,Si,CDMX,125300.0
2017,,Beetle,,Si,EDOMEX,143500.0
2018,,March,,Si,CDMX,85610.0
2018,,Cavalier,,No,CDMX,128030.0
2014,,Rogue,,Si,EDOMEX,99400.0
2017,,Spark,,Si,CDMX,92190.0
2021,,Argo,,Si,Veracruz,136500.0
2013,,Sentra,,No,EDOMEX,76300.0
2021,,Onix,,Si,CDMX,153300.0
2018,,Chasis Cabina,,Si,CDMX,153600.0
2018,,Attitude,,Si,,93800.0
2012,,Avenger,,No,CDMX,57400.0
2015,,Sonic,,Si,EDOMEX,78400.0
,,Kwid,,Si,CDMX,157500.0
2018,,Tiida,,Si,Querétaro,88200.0
2016,,Mazda 3,,Si,CDMX,119000.0
2016,,Sonic,,Si,CDMX,84000.0
2012,,Jetta Clasico,,Si,CDMX,74200.0
2014,,S60,,No,,107800.0
2017,,Vento,,Si,CDMX,90300.0
2016,,Vento,,Si,,80500.0
2017,,Mazda 3,,Si,CDMX,142100.0
2012,,Aveo,,Si,CDMX,53550.0
2018,,Avanza,,Si,Hidalgo,123900.0
2017,,Versa,,Si,CDMX,98000.0
2022,,ZS,,Si,,157500.0
2017,,Vento,,Si,EDOMEX,95200.0
2014,,301,,No,CDMX,60480.0
2015,,Gol,,Si,CDMX,63000.0
2016,,Jetta Nuevo,,Si,,109900.0
2012,,Camry,,Si,EDOMEX,88900.0
2015,,Challenger,,Si,Querétaro,222600.0
2014,,Encore,,No,CDMX,116200.0
2016,,Sonic,,Si,EDOMEX,84000.0
2021,,Matiz,,Si,CDMX,43610.0
2018,,Explorer,,Si,CDMX,285600.0
2017,,CX3,,Si,CDMX,143500.0
2013,,March,,Si,CDMX,73220.0
2016,,March,,Si,CDMX,81200.0
2016,,Jetta Nuevo,,Si,EDOMEX,109900.0
2014,,Tiida,,Si,EDOMEX,67200.0
2016,,CX5,,Si,CDMX,162400.0
2019,,CRETA,,Si,CDMX,170870.0
2015,,Tiida,,Si,CDMX,64190.0
2020,,Beat,,Si,CDMX,114800.0
2017,,Vento,,Si,,99400.0
2016,,CR-V,,Si,EDOMEX,192500.0
2020,,Aveo,,Si,,118370.0
2012,,A3,,Si,EDOMEX,88900.0
2018,,Hilux,,No,EDOMEX,193900.0
2023,,A3,,Si,EDOMEX,350000.0
2017,,Versa,,Si,CDMX,98000.0
2016,,Tiida,,Si,EDOMEX,67200.0
2017,,March,,Si,CDMX,80570.0
2016,,Vento,,Si,CDMX,84000.0
2016,,Aveo,,Si,Querétaro,67900.0
2013,,X Trail,,No,EDOMEX,113400.0
2012,,Ranger,,Si,Hidalgo,94500.0
2017,,Aveo,,Si,,77700.0
2017,,Beat,,Si,EDOMEX,95200.0
2019,,Aveo,,No,,101850.0
2021,,Aveo,,No,Morelos,121380.0
2017,,Neon,,Si,CDMX,109900.0
2017,,Spark,,No,EDOMEX,80780.0
2020,,Aveo,,No,Querétaro,103530.0
2017,,Tornado,,Si,CDMX,100800.0
2015,,Kangoo Express,,Si,CDMX,79100.0
2012,,Fluence,,Si,,58450.0
2016,,Aveo,,Si,CDMX,65800.0
2016,,Mazda 2,,Si,CDMX,100100.0
2022,,MG5,,No,,153300.0
2019,,Ranger,,Si,Querétaro,241500.0
2016,,A1,,Si,,147700.0
2020,,Aveo,,No,EDOMEX,103530.0
2017,,208,,Si,Puebla,95200.0
2013,,Attitude,,Si,CDMX,54320.0
2022,,Versa,,Si,,156100.0
2020,,Aveo,,Si,CDMX,119070.0
2017,,Leon,,Si,CDMX,137200.0
2016,,Tiida,,Si,EDOMEX,72800.0
2019,,Vento,,Si,CDMX,115500.0
2018,,Chasis Cabina,,Si,CDMX,145600.0
2018,,Aveo,,Si,CDMX,83020.0
2013,,Trax,,Si,EDOMEX,105000.0
2017,,Prius,,Si,EDOMEX,171500.0
2018,,Swift,,Si,CDMX,121100.0
2023,,Yaris,,Si,CDMX,166600.0
2016,,Versa,,Si,CDMX,98700.0
2016,,Versa,,Si,CDMX,86100.0
2014,,Mazda 3,,Si,,97300.0
2021,,Ibiza,,Si,CDMX,162400.0
2018,,Figo,,Si,CDMX,92680.0
2017,,Versa,,Si,CDMX,98000.0
2018,,Beat,,Si,,95200.0
2019,,Versa,,Si,CDMX,111300.0
2012,,Mazda 3,,No,EDOMEX,73500.0
2019,,Cavalier,,Si,CDMX,119700.0
,,Logan,,Si,CDMX,154700.0
2019,,FORTE,,Si,CDMX,174300.0
2015,,Sonic,,Si,,78400.0
2012,,Caliber,,No,CDMX,61600.0
2018,,S-Cross,,Si,,152600.0
2017,,RIO,,No,CDMX,110600.0
2012,,Fusion,,Si,CDMX,61600.0
2018,,Cavalier,,Si,CDMX,121940.0
2022,,FORTE,,No,San Luis Potosí,168700.0
2022,,FORTE,,Si,CDMX,164500.0
2014,,Fiesta,,Si,EDOMEX,72800.0
2018,,Versa,,No,,100800.0
2015,,Logan,,Si,CDMX,59220.0
2015,,Logan,,Si,CDMX,59290.0
2013,,Toledo,,Si,CDMX,80500.0
2016,,March,,Si,CDMX,80500.0
2015,,Versa,,Si,CDMX,87500.0
2018,,FORTE,,Si,CDMX,129500.0
2020,,Cavalier,,Si,Hidalgo,133000.0
2016,,CX5,,Si,CDMX,163800.0
2017,,City,,Si,,114800.0
2012,,Leon,,Si,EDOMEX,82600.0
2019,,Polo,,Si,EDOMEX,112700.0
2018,,Jetta Nuevo,,Si,,143500.0
2014,,Versa,,Si,,77700.0
2015,,Versa,,Si,Baja California,81200.0
2013,,Aveo,,Si,CDMX,50470.0
2012,,Jetta Clasico,,Si,Querétaro,88200.0
2018,,Versa,,Si,CDMX,93100.0
2015,,Tiida,,Si,,72100.0
2013,,Passat,,Si,EDOMEX,86100.0
2021,,Vento,,No,,126700.0
2017,,TLX,,Si,CDMX,204400.0
2012,,Courier,,No,EDOMEX,50400.0
2016,,Sonic,,Si,CDMX,86800.0
2020,,Captur,,Si,EDOMEX,167230.0
2017,,Prius,,Si,EDOMEX,172200.0
,,X7,,Si,CDMX,350000.0
2018,,Vento,,Si,EDOMEX,99400.0
2019,,X Trail,,Si,CDMX,214200.0
2013,,Grand Vitara,,Si,EDOMEX,95200.0
2018,,Vento,,Si,CDMX,92400.0
2020,,Sentra,,Si,EDOMEX,185500.0
2015,,Uno,,Si,CDMX,64470.0
2016,,Stepway,,Si,EDOMEX,83300.0
2017,,Fusion,,Si,CDMX,157500.0
2017,,GRAND I10,,Si,EDOMEX,85610.0
2020,,Serie 1,,No,CDMX,291900.0
2018,,Beat,,Si,CDMX,79800.0
2023,,TUCSON,,No,Querétaro,346500.0
2012,,207,,Si,,52710.0
2017,,Versa,,Si,,107800.0
2023,,Onix,,No,Puebla,148000.0
2019,,Vento,,Si,,115500.0
2023,,Nivus,,Si,,245700.0
2017,,Vento,,Si,CDMX,95200.0
2021,,T-Cross,,Si,EDOMEX,199500.0
2013,,Attitude,,Si,CDMX,64400.0
2015,,Passat,,Si,EDOMEX,105700.0
2014,,Swift,,Si,CDMX,85400.0
2017,,D20,,Si,EDOMEX,60900.0
2018,,Urvan,,Si,CDMX,238700.0
2018,,Sentra,,Si,Morelos,125300.0
2016,,Sonic,,No,EDOMEX,86800.0
2018,,CX3,,Si,CDMX,158900.0
2020,,FORTE,,Si,Querétaro,170800.0
2013,,Mazda 3,,Si,EDOMEX,76300.0
2018,,Tiguan,,Si,CDMX,264600.0
2018,,Mobi,,No,,82460.0
2022,,Corolla,,Si,,229600.0
2018,,CR-V,,Si,,213500.0
2017,,Jetta Nuevo,,Si,EDOMEX,119700.0
2021,,T-Cross,,Si,EDOMEX,199500.0
2014,,Aveo,,Si,EDOMEX,63000.0
2012,,Lancer,,Si,CDMX,72100.0
2015,,Versa,,Si,CDMX,87500.0
2015,,Town,,Si,EDOMEX,154000.0
2017,,Versa,,Si,EDOMEX,90300.0
2016,,Leon,,No,,156100.0
2016,,Trax,,Si,CDMX,123900.0
2017,,Vento,,Si,EDOMEX,98700.0
2016,,A1,,Si,EDOMEX,157500.0
2022,,X Trail,,No,EDOMEX,245000.0
2013,,Touareg,,No,,163100.0
2019,,CX3,,Si,CDMX,174300.0
2014,,Vento,,Si,Hidalgo,72800.0
2015,,Vento,,Si,,83300.0
2018,,Smart,,Si,CDMX,93800.0
2022,,Aveo,,Si,Querétaro,130340.0
2012,,Aveo,,No,,52640.0
2018,,Figo,,Si,EDOMEX,93660.0
2015,,Aveo,,Si,CDMX,59500.0
2014,,Versa,,Si,,73500.0
2023,,Versa,,Si,CDMX,177800.0
2012,,Liberty,,Si,EDOMEX,88200.0
2019,,Oroch,,No,,132300.0
2013,,i10,,Si,EDOMEX,41510.0
2019,,Encore,,No,,198100.0
2013,,Stepway,,Si,,64750.0
2020,,Vento,,No,CDMX,122500.0
2013,,Jetta Clasico,,Si,CDMX,71400.0
2012,,A4,,Si,EDOMEX,95200.0
2017,,Q7,,Si,CDMX,350000.0
2018,,Mazda 3,,Si,CDMX,151200.0
2017,,Eco Sport,,Si,CDMX,132300.0
2016,,Aveo,,Si,CDMX,65800.0
2018,,Attitude,,No,EDOMEX,93800.0
2012,,Sentra,,No,CDMX,69300.0
2019,,Aveo,,Si,CDMX,107870.0
2016,,SPORTAGE,,Si,CDMX,137900.0
2012,,Aveo,,No,,46760.0
2015,,Sonic,,Si,CDMX,78400.0
2015,,V40,,Si,EDOMEX,105700.0
2017,,Sonic,,No,EDOMEX,87500.0
2017,,CX5,,Si,EDOMEX,168000.0
2022,,SOUL,,No,,166600.0
2020,,RIO,,Si,CDMX,130200.0
2017,,FIT,,Si,,119000.0
2018,,Mobi,,Si,,87990.0
2013,,Jetta Nuevo,,Si,CDMX,86800.0
2018,,Versa,,No,CDMX,107800.0
2016,,Sentra,,Si,CDMX,94500.0
2019,,Vento,,Si,,101500.0
2013,,Odyssey,,Si,CDMX,166600.0
2013,,Spark,,Si,CDMX,54460.0
2012,,Sandero,,Si,Querétaro,49280.0
2020,,Vento,,No,CDMX,114800.0
2019,,Sentra,,Si,EDOMEX,148400.0
2015,,IX35,,Si,Hidalgo,124600.0
2022,,Versa,,Si,,142100.0
2020,,Avanza,,Si,CDMX,141400.0
2017,,City,,Si,Puebla,113400.0
2014,,Focus,,Si,,83300.0
2014,,Journey,,Si,,129500.0
2016,,Fiesta,,No,EDOMEX,90300.0
2014,,Sonic,,Si,CDMX,75600.0
2020,,Aveo,,No,,103530.0
2020,,March,,No,,83440.0
2014,,Versa,,Si,EDOMEX,77700.0
2015,,Matiz,,Si,CDMX,43960.0
2015,,Jetta Nuevo,,Si,EDOMEX,102200.0
2017,,Aveo,,No,Puebla,82880.0
2015,,Cherokee,,Si,Hidalgo,144200.0
2013,,Jetta Clasico,,Si,CDMX,81200.0
2012,,Spark,,Si,CDMX,49070.0
2016,,Vento,,No,,80500.0
2016,,Versa,,Si,,86100.0
2016,,Beetle,,No,CDMX,137200.0
2017,,Aveo,,Si,CDMX,70700.0
2013,,Golf,,Si,Querétaro,173600.0
2019,,Yaris,,No,,121100.0
2016,,Versa,,Si,CDMX,93800.0
2014,,Compass,,No,,116900.0
2016,,Serie 4,,Si,CDMX,191800.0
2014,,Jetta Nuevo,,Si,CDMX,86800.0
2017,,Versa,,Si,CDMX,98000.0
2014,,Sonic,,Si,EDOMEX,68600.0
2013,,Escape,,Si,CDMX,108500.0
2022,,GRAND I10,,No,Puebla,134890.0
2015,,Prius,,Si,,123900.0
2019,,Kwid,,Si,EDOMEX,80500.0
2014,,S60,,Si,CDMX,105000.0
2013,,Tiida,,No,,55300.0
2019,,Beat,,Si,,102200.0
2012,,Altima,,Si,,84000.0
2017,,Trax,,Si,,268100.0
2020,,Beat,,No,,93100.0
2015,,Logan,,Si,CDMX,59290.0
2016,,Clase GLA,,Si,CDMX,213500.0
2018,,Beat,,Si,CDMX,79800.0
2016,,Logan,,Si,CDMX,69300.0
2014,,Gol,,Si,,60900.0
2019,,Pick Up,,Si,Querétaro,180000.0
2019,,March,,No,EDOMEX,100310.0
2016,,Sonic,,Si,EDOMEX,92400.0
2016,,Golf Sport Wagen,,Si,CDMX,121100.0
2018,,Vento,,No,CDMX,107100.0
2014,,Duster,,Si,CDMX,77700.0
2021,,Versa,,No,CDMX,163800.0
2013,,Jetta Clasico,,Si,,71400.0
2017,,Spark,,Si,CDMX,70630.0
2016,,Yaris,,Si,EDOMEX,93800.0
2018,,Versa,,Si,EDOMEX,108500.0
2017,,Tiida,,Si,CDMX,75600.0
2014,,Versa,,No,CDMX,73150.0
2016,,SPORTAGE,,Si,CDMX,180600.0
2017,,Tsuru,,Si,,64120.0
2017,,ELANTRA,,Si,CDMX,135800.0
2022,,ZS,,Si,CDMX,141400.0
2017,,Vento,,Si,CDMX,97300.0
2017,,Toledo,,Si,CDMX,109900.0
2020,,Vento,,Si,CDMX,112000.0
2023,,X4,,No,,350000.0
2018,,Mirage,,Si,CDMX,87500.0
2016,,Aveo,,Si,EDOMEX,75600.0
2018,,SOUL,,Si,CDMX,179900.0
2018,,Versa,,Si,,108500.0
2013,,Touareg,,Si,EDOMEX,160300.0
2017,,301,,No,EDOMEX,87500.0
2017,,Aveo,,Si,,73640.0
2019,,Spark,,Si,EDOMEX,102340.0
2017,,KICKS,,Si,EDOMEX,137830.0
2016,,301,,Si,CDMX,76300.0
2014,,Koleos,,Si,EDOMEX,100800.0
2016,,Aveo,,Si,CDMX,65800.0
2014,,Altima,,Si,EDOMEX,90300.0
2016,,Versa,,No,CDMX,89600.0
2013,,Cruze,,No,CDMX,61600.0
2020,,Virtus,,Si,EDOMEX,139300.0
2017,,Spark,,Si,CDMX,78050.0
2020,,Aveo,,Si,CDMX,112210.0
2017,,Aveo,,Si,EDOMEX,71050.0
2016,,Altima,,Si,EDOMEX,114800.0
2018,,Vento,,Si,CDMX,99400.0
2015,,Eco Sport,,Si,EDOMEX,111300.0
2018,,Aveo,,Si,CDMX,93380.0
2013,,Scala,,Si,CDMX,50120.0
2015,,Note,,No,EDOMEX,95900.0
2022,,CX30,,No,CDMX,247100.0
2019,,RIO,,Si,CDMX,117600.0
2019,,Jetta Nuevo,,Si,CDMX,154000.0
2015,,Tiida,,Si,CDMX,64190.0
2018,,Aveo,,Si,CDMX,89180.0
2014,,Ibiza,,Si,CDMX,77700.0
2018,,Vento,,Si,EDOMEX,107100.0
2012,,Swift,,Si,EDOMEX,68600.0
2015,,Gol,,Si,CDMX,69300.0
2015,,Aveo,,Si,,67900.0
2020,,Uno,,Si,EDOMEX,105910.0
2014,,Focus,,Si,CDMX,83300.0
2016,,Versa,,No,CDMX,88200.0
2012,,Sonic,,Si,,62720.0
2020,,CX9,,Si,CDMX,328300.0
2012,,Scala,,Si,CDMX,45430.0
2012,,March,,Si,CDMX,60760.0
2015,,Matiz,,Si,CDMX,43960.0
2015,,Fusion,,Si,CDMX,107100.0
2021,,Renegade,,Si,CDMX,209300.0
2020,,Vento,,Si,EDOMEX,104300.0
2018,,ACCENT,,Si,EDOMEX,107660.0
2015,,Journey,,Si,CDMX,116200.0
2015,,500,,Si,CDMX,121100.0
2015,,Versa,,Si,EDOMEX,81900.0
2018,,Spark,,Si,CDMX,103950.0
2013,,Jetta Clasico,,Si,,71400.0
2023,,Captiva,,Si,EDOMEX,225400.0
2021,,V-DRIVE,,Si,EDOMEX,107800.0
2012,,Grand Cherokee,,Si,EDOMEX,149100.0
2019,,GRAND I10,,Si,CDMX,109760.0
2023,,Captur,,Si,CDMX,241080.0
2016,,Attitude,,Si,CDMX,77000.0
2015,,Aveo,,No,EDOMEX,59640.0
2018,,Palio,,No,CDMX,114100.0
2020,,Aveo,,Si,EDOMEX,103600.0
2014,,Compass,,Si,Querétaro,105700.0
2018,,Cavalier,,Si,EDOMEX,99960.0
2014,,Versa,,Si,EDOMEX,77700.0
2016,,Spark,,No,CDMX,50820.0
2012,,F-150,,Si,Jalisco,135800.0
2016,,Sonic,,No,EDOMEX,96600.0
2013,,Gol,,Si,Puebla,54600.0
2015,,Tiida,,Si,CDMX,63000.0
2012,,Fusion,,No,CDMX,63700.0
2023,,Onix,,Si,EDOMEX,161000.0
2018,,Ibiza,,No,EDOMEX,118300.0
2020,,E-Nat,,Si,CDMX,244000.0
2016,,Figo,,Si,EDOMEX,79800.0
2016,,Clase B,,Si,CDMX,126000.0
2014,,Odyssey,,Si,CDMX,188300.0
2015,,Tiida,,Si,EDOMEX,64330.0
2013,,Aveo,,Si,CDMX,50750.0
2018,,Aveo,,Si,EDOMEX,98350.0
2013,,Escape,,No,CDMX,115500.0
2017,,Sienna,,Si,EDOMEX,247800.0
2017,,Tsuru,,Si,EDOMEX,68250.0
2023,,FORTE,,Si,CDMX,203000.0
2018,,Corolla,,No,EDOMEX,129500.0
2018,,Mazda 3,,No,EDOMEX,150500.0
2017,,Equinox,,Si,EDOMEX,158200.0
2017,,Edge,,Si,EDOMEX,328300.0
2013,,Corolla,,Si,,84000.0
2014,,Spark,,No,Hidalgo,51940.0
2013,,Jetta Clasico,,Si,CDMX,71400.0
2017,,Attitude,,Si,Baja California,76300.0
2019,,Ibiza,,Si,CDMX,148400.0
2014,,Compass,,Si,Veracruz,105000.0
2013,,Aveo,,Si,CDMX,52150.0
2018,,Attitude,,Si,EDOMEX,72100.0
2016,,SORENTO,,Si,EDOMEX,207200.0
2015,,Aveo,,No,Puebla,58310.0
2022,,Terrain,,No,Chihuahua,350000.0
2015,,Town,,Si,CDMX,156100.0
2020,,Serie 1,,Si,EDOMEX,294000.0
2014,,Aveo,,No,CDMX,63000.0
2016,,Fluence,,Si,EDOMEX,79800.0
2022,,Aveo,,No,EDOMEX,134890.0
2017,,Attitude,,Si,EDOMEX,75600.0
2013,,Sonic,,Si,CDMX,63210.0
2015,,Sonic,,Si,EDOMEX,76300.0
2019,,Beat,,Si,CDMX,95900.0
2019,,Vento,,Si,EDOMEX,102200.0
2015,,Sonic,,No,CDMX,87500.0
2016,,Sonic,,Si,EDOMEX,96600.0
2018,,Jetta Nuevo,,Si,EDOMEX,125300.0
2016,,FIT,,Si,EDOMEX,97300.0
2015,,Trax,,No,EDOMEX,114800.0
2019,,Versa,,No,CDMX,119700.0
2017,,Vento,,Si,CDMX,95200.0
2016,,Town,,Si,Morelos,133700.0
2015,,Duster,,Si,EDOMEX,90300.0
2012,,Fiesta,,No,CDMX,53200.0
2017,,Malibu,,No,CDMX,161000.0
2012,,Sierra,,Si,CDMX,198800.0
2018,,Cavalier,,No,EDOMEX,115500.0
2021,,RIO,,Si,EDOMEX,170100.0
2017,,Sentra,,Si,Chiapas,119000.0
2021,,MINI S,,Si,Jalisco,298200.0
2021,,Aveo,,Si,EDOMEX,124390.0
2012,,Versa,,Si,EDOMEX,62160.0
2015,,Cruze,,Si,EDOMEX,99400.0
2014,,Tiida,,Si,EDOMEX,59920.0
2018,,SANTA FE,,Si,CDMX,228970.0
2013,,Liberty,,No,CDMX,107800.0
2014,,Focus,,Si,CDMX,84000.0
2020,,Accord,,Si,CDMX,278600.0
2019,,Polo,,Si,CDMX,121800.0
2019,,City,,No,CDMX,135800.0
2015,,Fusion,,Si,CDMX,102200.0
2020,,Versa,,Si,EDOMEX,145600.0
2015,,Tsuru,,Si,EDOMEX,55510.0
2021,,RIO,,Si,CDMX,123200.0
2012,,Gol,,Si,EDOMEX,52500.0
2017,,Figo,,Si,CDMX,86170.0
2016,,Tiida,,Si,CDMX,68600.0
2022,,ZS,,Si,CDMX,175000.0
2015,,Serie 3,,No,EDOMEX,186200.0
2020,,Beat,,No,CDMX,97600.0
2019,,TOYOTA ,,Si,EDOMEX,136155.0
2013,,Sonic,,Si,EDOMEX,70000.0
2013,,Escape,,Si,EDOMEX,109900.0
2018,,Tiida,,No,CDMX,93100.0
2022,,GRAND I10,,Si,Durango,115640.0
2017,,Sentra,,Si,EDOMEX,123200.0
2018,,Trax,,Si,CDMX,145600.0
2020,,T-Cross,,No,CDMX,169400.0
2022,,HR-V,,Si,CDMX,236600.0
2017,,Spark,,Si,EDOMEX,92610.0
2016,,March,,Si,Durango,68950.0
2012,,Tiida,,Si,CDMX,53760.0
2018,,ELANTRA,,No,EDOMEX,153510.0
2014,,Escape,,No,CDMX,107800.0
2019,,City,,No,EDOMEX,135800.0
2019,,FORTE,,Si,CDMX,161700.0
2021,,Attitude,,Si,Oaxaca,108500.0
2012,,Attitude,,Si,EDOMEX,47110.0
2015,,Fiesta,,Si,EDOMEX,74900.0
2016,,Golf,,No,EDOMEX,135100.0
2016,,Figo,,Si,Aguascalientes,74200.0
2016,,Sonic,,Si,Tabasco,84700.0
2018,,HR-V,,Si,EDOMEX,185500.0
2018,,Sentra,,Si,CDMX,134400.0
